"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"YJR091C"	1349.42514446177	0.22843628601203	0.0872368278836744	3.90184886867727e-05	0.000344305429029321
"YJR152W"	3402.40740570147	1.01811772038644	0.27638362688041	3.15157500336745e-20	1.84986197072657e-18
"YJR159W"	14.0061603826243	0.0474290511220452	0.103088779214515	1.50936355090306e-08	2.81092237496791e-07
"YKL015W"	772.033221599103	0.36765432070209	0.0899435442655964	8.74107998675711e-08	1.44381557369199e-06
"YKL019W"	543.722218691972	0.0286494891388518	0.0640176879076609	1.52362581683105e-27	1.2067850746804e-25
"YKL058W"	341.799645929168	0.0643835081096385	0.069834571345967	9.19009838516661e-06	9.58979472763259e-05
"YKL062W"	309.452184248861	0.00669061930626217	0.0764203250405648	0.000107822793540583	0.000814241043663202
"YKL112W"	405.285291763089	0.0882742661894444	0.0712204295934973	1.81081780252471e-08	3.32522799826744e-07
"YKL117W"	873.986807862233	0.403660629365061	0.115665138730813	1.10650090217639e-06	1.45192353910331e-05
"YKL145W"	1296.38162878389	0.665565369685656	0.0540934389472906	5.86440387839186e-45	7.41395982625925e-43
"YKL154W"	165.756239475942	0.148353420511715	0.0855197855557375	0.000106667174145717	0.000809734414357902
"YKL178C"	35.8337210629078	0.962202052383279	0.248247703373596	4.78823947033191e-07	6.78402721507802e-06
"YKL182W"	81007.0675143036	0.0733798724313926	0.0922259575992107	3.28368328376104e-05	0.000293699781053674
"YKL196C"	714.078362653069	0.372749945060443	0.065478241077889	2.76733366998346e-09	5.84966287667887e-08
"YKL210W"	8185.90956614106	0.45447330070455	0.10135845511611	1.71723441921607e-06	2.15030458512885e-05
